images,label
cocci.1964.jpg,Coccidiosis
pcrhealthy.139.jpg,Healthy
salmo.1814.jpg,Salmonella
salmo.1128.jpg,Salmonella
salmo.1494.jpg,Salmonella
salmo.463.jpg,Salmonella
salmo.1495.jpg,Salmonella
salmo.284.jpg,Salmonella
salmo.1152.jpg,Salmonella
salmo.868.jpg,Salmonella
salmo.923.jpg,Salmonella
healthy.1354.jpg,Healthy
salmo.55.jpg,Salmonella
healthy.1723.jpg,Healthy
cocci.204.jpg,Coccidiosis
salmo.1433.jpg,Salmonella
healthy.1116.jpg,Healthy
salmo.135.jpg,Salmonella
healthy.1230.jpg,Healthy
cocci.704.jpg,Coccidiosis
healthy.1624.jpg,Healthy
healthy.165.jpg,Healthy
cocci.955.jpg,Coccidiosis
cocci.483.jpg,Coccidiosis
cocci.109.jpg,Coccidiosis
salmo.744.jpg,Salmonella
cocci.591.jpg,Coccidiosis
cocci.646.jpg,Coccidiosis
healthy.1421.jpg,Healthy
healthy.1172.jpg,Healthy
cocci.1287.jpg,Coccidiosis
cocci.976.jpg,Coccidiosis
pcrhealthy.129.jpg,Healthy
cocci.1371.jpg,Coccidiosis
cocci.450.jpg,Coccidiosis
pcrncd.63.jpg,New Castle Disease
ncd.65.jpg,New Castle Disease
cocci.1898.jpg,Coccidiosis
healthy.734.jpg,Healthy
ncd.281.jpg,New Castle Disease
cocci.1891.jpg,Coccidiosis
salmo.403.jpg,Salmonella
cocci.336.jpg,Coccidiosis
ncd.167.jpg,New Castle Disease
cocci.1837.jpg,Coccidiosis
cocci.1963.jpg,Coccidiosis
salmo.171.jpg,Salmonella
cocci.1875.jpg,Coccidiosis
cocci.826.jpg,Coccidiosis
healthy.1978.jpg,Healthy
salmo.1605.jpg,Salmonella
healthy.1620.jpg,Healthy
cocci.692.jpg,Coccidiosis
salmo.553.jpg,Salmonella
healthy.1187.jpg,Healthy
pcrhealthy.284.jpg,Healthy
pcrhealthy.49.jpg,Healthy
healthy.1725.jpg,Healthy
cocci.1565.jpg,Coccidiosis
salmo.1972.jpg,Salmonella
salmo.296.jpg,Salmonella
pcrsalmo.131.jpg,Salmonella
salmo.1990.jpg,Salmonella
cocci.1624.jpg,Coccidiosis
cocci.494.jpg,Coccidiosis
healthy.955.jpg,Healthy
healthy.1659.jpg,Healthy
healthy.502.jpg,Healthy
cocci.1959.jpg,Coccidiosis
pcrncd.45.jpg,New Castle Disease
cocci.459.jpg,Coccidiosis
salmo.1993.jpg,Salmonella
salmo.1858.jpg,Salmonella
healthy.1589.jpg,Healthy
healthy.244.jpg,Healthy
healthy.166.jpg,Healthy
salmo.680.jpg,Salmonella
healthy.1449.jpg,Healthy
salmo.1572.jpg,Salmonella
pcrsalmo.172.jpg,Salmonella
salmo.1349.jpg,Salmonella
cocci.295.jpg,Coccidiosis
healthy.1629.jpg,Healthy
cocci.1759.jpg,Coccidiosis
cocci.747.jpg,Coccidiosis
salmo.256.jpg,Salmonella
healthy.352.jpg,Healthy
salmo.2005.jpg,Salmonella
pcrcocci.31.jpg,Coccidiosis
cocci.278.jpg,Coccidiosis
healthy.905.jpg,Healthy
cocci.1472.jpg,Coccidiosis
healthy.1216.jpg,Healthy
cocci.170.jpg,Coccidiosis
salmo.944.jpg,Salmonella
salmo.2258.jpg,Salmonella
cocci.1842.jpg,Coccidiosis
pcrncd.87.jpg,New Castle Disease
healthy.619.jpg,Healthy
salmo.514.jpg,Salmonella
cocci.770.jpg,Coccidiosis
ncd.324.jpg,New Castle Disease
ncd.154.jpg,New Castle Disease
pcrhealthy.293.jpg,Healthy
salmo.1987.jpg,Salmonella
cocci.683.jpg,Coccidiosis
healthy.519.jpg,Healthy
cocci.1728.jpg,Coccidiosis
ncd.186.jpg,New Castle Disease
cocci.1270.jpg,Coccidiosis
ncd.291.jpg,New Castle Disease
ncd.357.jpg,New Castle Disease
salmo.698.jpg,Salmonella
pcrcocci.105.jpg,Coccidiosis
salmo.414.jpg,Salmonella
healthy.670.jpg,Healthy
salmo.311.jpg,Salmonella
pcrcocci.138.jpg,Coccidiosis
healthy.700.jpg,Healthy
cocci.351.jpg,Coccidiosis
pcrcocci.135.jpg,Coccidiosis
ncd.109.jpg,New Castle Disease
salmo.174.jpg,Salmonella
cocci.1353.jpg,Coccidiosis
pcrhealthy.120.jpg,Healthy
healthy.653.jpg,Healthy
ncd.187.jpg,New Castle Disease
salmo.1266.jpg,Salmonella
pcrncd.38.jpg,New Castle Disease
pcrcocci.308.jpg,Coccidiosis
salmo.2149.jpg,Salmonella
cocci.2074.jpg,Coccidiosis
cocci.360.jpg,Coccidiosis
healthy.620.jpg,Healthy
healthy.1090.jpg,Healthy
salmo.1671.jpg,Salmonella
cocci.1756.jpg,Coccidiosis
pcrsalmo.104.jpg,Salmonella
cocci.1613.jpg,Coccidiosis
pcrhealthy.189.jpg,Healthy
ncd.42.jpg,New Castle Disease
pcrhealthy.212.jpg,Healthy
salmo.376.jpg,Salmonella
pcrncd.88.jpg,New Castle Disease
cocci.1512.jpg,Coccidiosis
healthy.212.jpg,Healthy
healthy.334.jpg,Healthy
cocci.744.jpg,Coccidiosis
ncd.86.jpg,New Castle Disease
cocci.1177.jpg,Coccidiosis
healthy.1474.jpg,Healthy
cocci.1181.jpg,Coccidiosis
cocci.280.jpg,Coccidiosis
cocci.266.jpg,Coccidiosis
pcrcocci.197.jpg,Coccidiosis
healthy.1583.jpg,Healthy
salmo.1159.jpg,Salmonella
cocci.1224.jpg,Coccidiosis
salmo.455.jpg,Salmonella
healthy.1968.jpg,Healthy
healthy.658.jpg,Healthy
salmo.835.jpg,Salmonella
cocci.1276.jpg,Coccidiosis
cocci.851.jpg,Coccidiosis
healthy.52.jpg,Healthy
salmo.253.jpg,Salmonella
healthy.428.jpg,Healthy
cocci.509.jpg,Coccidiosis
pcrncd.98.jpg,New Castle Disease
salmo.1181.jpg,Salmonella
healthy.1991.jpg,Healthy
salmo.867.jpg,Salmonella
healthy.1002.jpg,Healthy
cocci.426.jpg,Coccidiosis
salmo.707.jpg,Salmonella
cocci.94.jpg,Coccidiosis
pcrcocci.82.jpg,Coccidiosis
healthy.1400.jpg,Healthy
salmo.506.jpg,Salmonella
salmo.316.jpg,Salmonella
pcrcocci.332.jpg,Coccidiosis
cocci.1615.jpg,Coccidiosis
ncd.49.jpg,New Castle Disease
cocci.246.jpg,Coccidiosis
cocci.881.jpg,Coccidiosis
pcrncd.50.jpg,New Castle Disease
pcrhealthy.134.jpg,Healthy
cocci.553.jpg,Coccidiosis
healthy.1739.jpg,Healthy
pcrcocci.4.jpg,Coccidiosis
salmo.21.jpg,Salmonella
salmo.126.jpg,Salmonella
healthy.1584.jpg,Healthy
salmo.783.jpg,Salmonella
cocci.1873.jpg,Coccidiosis
cocci.1216.jpg,Coccidiosis
ncd.195.jpg,New Castle Disease
salmo.729.jpg,Salmonella
cocci.328.jpg,Coccidiosis
pcrncd.102.jpg,New Castle Disease
ncd.134.jpg,New Castle Disease
salmo.2021.jpg,Salmonella
salmo.837.jpg,Salmonella
pcrsalmo.210.jpg,Salmonella
healthy.468.jpg,Healthy
healthy.424.jpg,Healthy
cocci.1009.jpg,Coccidiosis
healthy.294.jpg,Healthy
salmo.420.jpg,Salmonella
cocci.317.jpg,Coccidiosis
pcrsalmo.308.jpg,Salmonella
cocci.90.jpg,Coccidiosis
pcrsalmo.33.jpg,Salmonella
salmo.251.jpg,Salmonella
healthy.168.jpg,Healthy
salmo.2212.jpg,Salmonella
healthy.1709.jpg,Healthy
salmo.592.jpg,Salmonella
salmo.2130.jpg,Salmonella
healthy.466.jpg,Healthy
healthy.240.jpg,Healthy
pcrsalmo.29.jpg,Salmonella
pcrhealthy.58.jpg,Healthy
ncd.342.jpg,New Castle Disease
cocci.48.jpg,Coccidiosis
salmo.468.jpg,Salmonella
salmo.526.jpg,Salmonella
pcrhealthy.344.jpg,Healthy
healthy.1364.jpg,Healthy
healthy.1310.jpg,Healthy
healthy.771.jpg,Healthy
healthy.768.jpg,Healthy
salmo.2010.jpg,Salmonella
salmo.1925.jpg,Salmonella
cocci.1238.jpg,Coccidiosis
pcrcocci.9.jpg,Coccidiosis
healthy.1091.jpg,Healthy
healthy.1923.jpg,Healthy
healthy.310.jpg,Healthy
healthy.918.jpg,Healthy
cocci.430.jpg,Coccidiosis
salmo.511.jpg,Salmonella
cocci.1844.jpg,Coccidiosis
cocci.1028.jpg,Coccidiosis
healthy.451.jpg,Healthy
salmo.1396.jpg,Salmonella
cocci.1846.jpg,Coccidiosis
healthy.603.jpg,Healthy
healthy.895.jpg,Healthy
cocci.536.jpg,Coccidiosis
salmo.850.jpg,Salmonella
cocci.2064.jpg,Coccidiosis
cocci.1314.jpg,Coccidiosis
pcrhealthy.20.jpg,Healthy
healthy.999.jpg,Healthy
cocci.1373.jpg,Coccidiosis
salmo.366.jpg,Salmonella
salmo.1571.jpg,Salmonella
cocci.362.jpg,Coccidiosis
healthy.474.jpg,Healthy
pcrcocci.122.jpg,Coccidiosis
salmo.454.jpg,Salmonella
healthy.797.jpg,Healthy
healthy.1722.jpg,Healthy
pcrcocci.14.jpg,Coccidiosis
cocci.1358.jpg,Coccidiosis
healthy.1271.jpg,Healthy
salmo.87.jpg,Salmonella
salmo.912.jpg,Salmonella
healthy.1852.jpg,Healthy
salmo.2015.jpg,Salmonella
salmo.573.jpg,Salmonella
salmo.1930.jpg,Salmonella
cocci.64.jpg,Coccidiosis
cocci.496.jpg,Coccidiosis
healthy.209.jpg,Healthy
cocci.490.jpg,Coccidiosis
cocci.57.jpg,Coccidiosis
cocci.1892.jpg,Coccidiosis
cocci.373.jpg,Coccidiosis
healthy.224.jpg,Healthy
ncd.137.jpg,New Castle Disease
cocci.1162.jpg,Coccidiosis
salmo.775.jpg,Salmonella
healthy.4.jpg,Healthy
salmo.1355.jpg,Salmonella
ncd.314.jpg,New Castle Disease
pcrhealthy.71.jpg,Healthy
cocci.1658.jpg,Coccidiosis
salmo.1687.jpg,Salmonella
healthy.411.jpg,Healthy
cocci.808.jpg,Coccidiosis
pcrcocci.175.jpg,Coccidiosis
cocci.1180.jpg,Coccidiosis
salmo.1135.jpg,Salmonella
healthy.1813.jpg,Healthy
healthy.1820.jpg,Healthy
healthy.793.jpg,Healthy
pcrcocci.91.jpg,Coccidiosis
healthy.963.jpg,Healthy
salmo.655.jpg,Salmonella
cocci.2084.jpg,Coccidiosis
healthy.1800.jpg,Healthy
salmo.2229.jpg,Salmonella
ncd.354.jpg,New Castle Disease
salmo.62.jpg,Salmonella
healthy.1340.jpg,Healthy
pcrhealthy.237.jpg,Healthy
pcrncd.107.jpg,New Castle Disease
healthy.1770.jpg,Healthy
ncd.15.jpg,New Castle Disease
healthy.777.jpg,Healthy
healthy.6.jpg,Healthy
salmo.176.jpg,Salmonella
ncd.320.jpg,New Castle Disease
salmo.1450.jpg,Salmonella
salmo.101.jpg,Salmonella
healthy.998.jpg,Healthy
pcrsalmo.212.jpg,Salmonella
salmo.132.jpg,Salmonella
cocci.526.jpg,Coccidiosis
cocci.188.jpg,Coccidiosis
salmo.870.jpg,Salmonella
cocci.617.jpg,Coccidiosis
pcrcocci.111.jpg,Coccidiosis
ncd.299.jpg,New Castle Disease
healthy.11.jpg,Healthy
cocci.8.jpg,Coccidiosis
salmo.1890.jpg,Salmonella
healthy.354.jpg,Healthy
cocci.1606.jpg,Coccidiosis
cocci.582.jpg,Coccidiosis
healthy.853.jpg,Healthy
healthy.363.jpg,Healthy
pcrncd.151.jpg,New Castle Disease
cocci.996.jpg,Coccidiosis
salmo.727.jpg,Salmonella
pcrcocci.108.jpg,Coccidiosis
cocci.957.jpg,Coccidiosis
salmo.217.jpg,Salmonella
salmo.1051.jpg,Salmonella
ncd.87.jpg,New Castle Disease
pcrsalmo.72.jpg,Salmonella
healthy.1087.jpg,Healthy
healthy.507.jpg,Healthy
pcrhealthy.167.jpg,Healthy
cocci.1143.jpg,Coccidiosis
salmo.129.jpg,Salmonella
salmo.1910.jpg,Salmonella
healthy.931.jpg,Healthy
cocci.1562.jpg,Coccidiosis
healthy.546.jpg,Healthy
cocci.1908.jpg,Coccidiosis
cocci.2024.jpg,Coccidiosis
cocci.13.jpg,Coccidiosis
salmo.1458.jpg,Salmonella
salmo.1997.jpg,Salmonella
healthy.1267.jpg,Healthy
healthy.669.jpg,Healthy
cocci.456.jpg,Coccidiosis
ncd.151.jpg,New Castle Disease
cocci.330.jpg,Coccidiosis
healthy.1093.jpg,Healthy
healthy.962.jpg,Healthy
salmo.1665.jpg,Salmonella
healthy.1169.jpg,Healthy
salmo.972.jpg,Salmonella
healthy.1152.jpg,Healthy
pcrsalmo.235.jpg,Salmonella
cocci.944.jpg,Coccidiosis
cocci.1574.jpg,Coccidiosis
cocci.1205.jpg,Coccidiosis
healthy.1742.jpg,Healthy
cocci.374.jpg,Coccidiosis
cocci.1879.jpg,Coccidiosis
pcrcocci.48.jpg,Coccidiosis
healthy.813.jpg,Healthy
healthy.1259.jpg,Healthy
cocci.1972.jpg,Coccidiosis
healthy.1541.jpg,Healthy
pcrcocci.32.jpg,Coccidiosis
salmo.752.jpg,Salmonella
salmo.342.jpg,Salmonella
pcrhealthy.271.jpg,Healthy
healthy.1373.jpg,Healthy
cocci.989.jpg,Coccidiosis
salmo.1129.jpg,Salmonella
salmo.156.jpg,Salmonella
salmo.1361.jpg,Salmonella
cocci.1579.jpg,Coccidiosis
cocci.913.jpg,Coccidiosis
salmo.1227.jpg,Salmonella
cocci.837.jpg,Coccidiosis
pcrhealthy.25.jpg,Healthy
salmo.1289.jpg,Salmonella
cocci.1348.jpg,Coccidiosis
salmo.735.jpg,Salmonella
cocci.1036.jpg,Coccidiosis
cocci.1256.jpg,Coccidiosis
cocci.219.jpg,Coccidiosis
pcrncd.147.jpg,New Castle Disease
salmo.1244.jpg,Salmonella
pcrcocci.365.jpg,Coccidiosis
salmo.784.jpg,Salmonella
cocci.1534.jpg,Coccidiosis
cocci.1166.jpg,Coccidiosis
salmo.1623.jpg,Salmonella
salmo.833.jpg,Salmonella
salmo.1197.jpg,Salmonella
cocci.472.jpg,Coccidiosis
healthy.1236.jpg,Healthy
pcrsalmo.311.jpg,Salmonella
salmo.234.jpg,Salmonella
healthy.1908.jpg,Healthy
cocci.947.jpg,Coccidiosis
ncd.166.jpg,New Castle Disease
healthy.1213.jpg,Healthy
healthy.1118.jpg,Healthy
salmo.1803.jpg,Salmonella
cocci.1641.jpg,Coccidiosis
pcrsalmo.248.jpg,Salmonella
healthy.1007.jpg,Healthy
healthy.617.jpg,Healthy
pcrsalmo.302.jpg,Salmonella
salmo.1170.jpg,Salmonella
salmo.954.jpg,Salmonella
healthy.1597.jpg,Healthy
healthy.560.jpg,Healthy
pcrcocci.272.jpg,Coccidiosis
pcrhealthy.8.jpg,Healthy
healthy.258.jpg,Healthy
cocci.1945.jpg,Coccidiosis
salmo.1635.jpg,Salmonella
healthy.1147.jpg,Healthy
healthy.877.jpg,Healthy
cocci.25.jpg,Coccidiosis
salmo.948.jpg,Salmonella
cocci.1919.jpg,Coccidiosis
cocci.1050.jpg,Coccidiosis
healthy.1417.jpg,Healthy
salmo.1474.jpg,Salmonella
cocci.1286.jpg,Coccidiosis
cocci.1476.jpg,Coccidiosis
salmo.3.jpg,Salmonella
ncd.55.jpg,New Castle Disease
salmo.1043.jpg,Salmonella
healthy.1662.jpg,Healthy
salmo.538.jpg,Salmonella
cocci.1917.jpg,Coccidiosis
salmo.2213.jpg,Salmonella
healthy.934.jpg,Healthy
salmo.207.jpg,Salmonella
healthy.1412.jpg,Healthy
cocci.1267.jpg,Coccidiosis
salmo.1228.jpg,Salmonella
cocci.1442.jpg,Coccidiosis
pcrcocci.103.jpg,Coccidiosis
salmo.307.jpg,Salmonella
healthy.1877.jpg,Healthy
ncd.289.jpg,New Castle Disease
healthy.382.jpg,Healthy
healthy.967.jpg,Healthy
healthy.2005.jpg,Healthy
pcrncd.90.jpg,New Castle Disease
healthy.211.jpg,Healthy
healthy.1627.jpg,Healthy
pcrsalmo.242.jpg,Salmonella
cocci.1859.jpg,Coccidiosis
cocci.461.jpg,Coccidiosis
salmo.2047.jpg,Salmonella
healthy.1972.jpg,Healthy
pcrcocci.68.jpg,Coccidiosis
cocci.290.jpg,Coccidiosis
healthy.151.jpg,Healthy
salmo.1963.jpg,Salmonella
cocci.1178.jpg,Coccidiosis
pcrhealthy.77.jpg,Healthy
cocci.1746.jpg,Coccidiosis
healthy.1369.jpg,Healthy
healthy.795.jpg,Healthy
ncd.275.jpg,New Castle Disease
healthy.308.jpg,Healthy
cocci.299.jpg,Coccidiosis
pcrhealthy.136.jpg,Healthy
pcrhealthy.76.jpg,Healthy
healthy.1324.jpg,Healthy
cocci.372.jpg,Coccidiosis
healthy.804.jpg,Healthy
salmo.1600.jpg,Salmonella
cocci.141.jpg,Coccidiosis
healthy.1245.jpg,Healthy
salmo.1059.jpg,Salmonella
ncd.38.jpg,New Castle Disease
salmo.1.jpg,Salmonella
cocci.819.jpg,Coccidiosis
cocci.1492.jpg,Coccidiosis
ncd.44.jpg,New Castle Disease
cocci.2098.jpg,Coccidiosis
healthy.1476.jpg,Healthy
salmo.344.jpg,Salmonella
healthy.656.jpg,Healthy
cocci.1113.jpg,Coccidiosis
pcrsalmo.275.jpg,Salmonella
salmo.1414.jpg,Salmonella
salmo.1569.jpg,Salmonella
salmo.1150.jpg,Salmonella
ncd.80.jpg,New Castle Disease
pcrhealthy.297.jpg,Healthy
pcrhealthy.310.jpg,Healthy
salmo.1826.jpg,Salmonella
cocci.890.jpg,Coccidiosis
salmo.389.jpg,Salmonella
healthy.524.jpg,Healthy
salmo.1977.jpg,Salmonella
salmo.1602.jpg,Salmonella
cocci.463.jpg,Coccidiosis
cocci.1300.jpg,Coccidiosis
salmo.408.jpg,Salmonella
pcrsalmo.86.jpg,Salmonella
healthy.1836.jpg,Healthy
pcrsalmo.111.jpg,Salmonella
salmo.117.jpg,Salmonella
cocci.6.jpg,Coccidiosis
cocci.596.jpg,Coccidiosis
pcrcocci.165.jpg,Coccidiosis
salmo.2211.jpg,Salmonella
salmo.1356.jpg,Salmonella
healthy.1645.jpg,Healthy
healthy.606.jpg,Healthy
healthy.1282.jpg,Healthy
salmo.2174.jpg,Salmonella
healthy.1.jpg,Healthy
cocci.1597.jpg,Coccidiosis
cocci.1167.jpg,Coccidiosis
cocci.925.jpg,Coccidiosis
healthy.874.jpg,Healthy
ncd.239.jpg,New Castle Disease
pcrhealthy.328.jpg,Healthy
pcrcocci.245.jpg,Coccidiosis
healthy.2015.jpg,Healthy
pcrsalmo.312.jpg,Salmonella
salmo.1284.jpg,Salmonella
cocci.901.jpg,Coccidiosis
cocci.1290.jpg,Coccidiosis
salmo.1525.jpg,Salmonella
salmo.102.jpg,Salmonella
salmo.985.jpg,Salmonella
cocci.662.jpg,Coccidiosis
cocci.1750.jpg,Coccidiosis
salmo.1180.jpg,Salmonella
healthy.368.jpg,Healthy
pcrhealthy.303.jpg,Healthy
cocci.21.jpg,Coccidiosis
cocci.1731.jpg,Coccidiosis
cocci.363.jpg,Coccidiosis
salmo.2248.jpg,Salmonella
cocci.974.jpg,Coccidiosis
cocci.1589.jpg,Coccidiosis
cocci.2059.jpg,Coccidiosis
healthy.83.jpg,Healthy
cocci.937.jpg,Coccidiosis
pcrhealthy.53.jpg,Healthy
healthy.1237.jpg,Healthy
pcrcocci.252.jpg,Coccidiosis
salmo.150.jpg,Salmonella
salmo.43.jpg,Salmonella
salmo.2035.jpg,Salmonella
healthy.171.jpg,Healthy
healthy.299.jpg,Healthy
salmo.184.jpg,Salmonella
salmo.1053.jpg,Salmonella
pcrcocci.284.jpg,Coccidiosis
salmo.1326.jpg,Salmonella
pcrcocci.322.jpg,Coccidiosis
salmo.564.jpg,Salmonella
cocci.1874.jpg,Coccidiosis
salmo.794.jpg,Salmonella
salmo.2032.jpg,Salmonella
cocci.1896.jpg,Coccidiosis
salmo.1709.jpg,Salmonella
healthy.1491.jpg,Healthy
salmo.386.jpg,Salmonella
pcrncd.149.jpg,New Castle Disease
salmo.959.jpg,Salmonella
ncd.82.jpg,New Castle Disease
healthy.1322.jpg,Healthy
cocci.1266.jpg,Coccidiosis
healthy.1906.jpg,Healthy
pcrcocci.350.jpg,Coccidiosis
healthy.1108.jpg,Healthy
ncd.206.jpg,New Castle Disease
cocci.381.jpg,Coccidiosis
salmo.2026.jpg,Salmonella
healthy.1132.jpg,Healthy
healthy.360.jpg,Healthy
salmo.520.jpg,Salmonella
healthy.860.jpg,Healthy
salmo.1463.jpg,Salmonella
pcrhealthy.309.jpg,Healthy
salmo.1405.jpg,Salmonella
salmo.267.jpg,Salmonella
salmo.59.jpg,Salmonella
cocci.522.jpg,Coccidiosis
salmo.378.jpg,Salmonella
cocci.1961.jpg,Coccidiosis
cocci.423.jpg,Coccidiosis
cocci.236.jpg,Coccidiosis
salmo.2249.jpg,Salmonella
salmo.1316.jpg,Salmonella
cocci.1901.jpg,Coccidiosis
ncd.141.jpg,New Castle Disease
salmo.802.jpg,Salmonella
cocci.1022.jpg,Coccidiosis
pcrsalmo.143.jpg,Salmonella
healthy.1308.jpg,Healthy
cocci.1379.jpg,Coccidiosis
cocci.2008.jpg,Coccidiosis
salmo.1729.jpg,Salmonella
salmo.1949.jpg,Salmonella
ncd.312.jpg,New Castle Disease
salmo.2086.jpg,Salmonella
pcrhealthy.50.jpg,Healthy
salmo.1104.jpg,Salmonella
healthy.1165.jpg,Healthy
pcrsalmo.21.jpg,Salmonella
cocci.228.jpg,Coccidiosis
pcrsalmo.27.jpg,Salmonella
pcrhealthy.264.jpg,Healthy
cocci.1956.jpg,Coccidiosis
cocci.965.jpg,Coccidiosis
salmo.1968.jpg,Salmonella
salmo.154.jpg,Salmonella
salmo.191.jpg,Salmonella
salmo.2089.jpg,Salmonella
cocci.657.jpg,Coccidiosis
pcrcocci.146.jpg,Coccidiosis
pcrcocci.194.jpg,Coccidiosis
salmo.2267.jpg,Salmonella
cocci.324.jpg,Coccidiosis
pcrncd.120.jpg,New Castle Disease
healthy.1298.jpg,Healthy
salmo.2110.jpg,Salmonella
salmo.563.jpg,Salmonella
cocci.1014.jpg,Coccidiosis
cocci.948.jpg,Coccidiosis
healthy.542.jpg,Healthy
salmo.1564.jpg,Salmonella
cocci.1093.jpg,Coccidiosis
cocci.2072.jpg,Coccidiosis
salmo.2204.jpg,Salmonella
healthy.788.jpg,Healthy
healthy.120.jpg,Healthy
cocci.1884.jpg,Coccidiosis
cocci.1754.jpg,Coccidiosis
salmo.1537.jpg,Salmonella
cocci.1406.jpg,Coccidiosis
cocci.1491.jpg,Coccidiosis
salmo.181.jpg,Salmonella
salmo.1136.jpg,Salmonella
cocci.1740.jpg,Coccidiosis
pcrcocci.1.jpg,Coccidiosis
cocci.953.jpg,Coccidiosis
salmo.1601.jpg,Salmonella
salmo.1041.jpg,Salmonella
ncd.163.jpg,New Castle Disease
cocci.1228.jpg,Coccidiosis
healthy.332.jpg,Healthy
salmo.656.jpg,Salmonella
salmo.1061.jpg,Salmonella
healthy.1994.jpg,Healthy
ncd.189.jpg,New Castle Disease
cocci.1428.jpg,Coccidiosis
salmo.1464.jpg,Salmonella
ncd.30.jpg,New Castle Disease
pcrncd.157.jpg,New Castle Disease
cocci.1899.jpg,Coccidiosis
healthy.1111.jpg,Healthy
salmo.1221.jpg,Salmonella
pcrcocci.315.jpg,Coccidiosis
salmo.2168.jpg,Salmonella
healthy.306.jpg,Healthy
pcrsalmo.137.jpg,Salmonella
cocci.1569.jpg,Coccidiosis
salmo.1966.jpg,Salmonella
cocci.2092.jpg,Coccidiosis
pcrhealthy.143.jpg,Healthy
healthy.741.jpg,Healthy
healthy.1138.jpg,Healthy
cocci.1503.jpg,Coccidiosis
cocci.883.jpg,Coccidiosis
pcrhealthy.169.jpg,Healthy
healthy.341.jpg,Healthy
healthy.1689.jpg,Healthy
healthy.155.jpg,Healthy
salmo.321.jpg,Salmonella
cocci.348.jpg,Coccidiosis
healthy.1967.jpg,Healthy
cocci.1210.jpg,Coccidiosis
cocci.966.jpg,Coccidiosis
salmo.1188.jpg,Salmonella
salmo.2175.jpg,Salmonella
pcrsalmo.304.jpg,Salmonella
salmo.1232.jpg,Salmonella
healthy.94.jpg,Healthy
cocci.1520.jpg,Coccidiosis
salmo.37.jpg,Salmonella
healthy.1395.jpg,Healthy
cocci.1860.jpg,Coccidiosis
salmo.1133.jpg,Salmonella
cocci.643.jpg,Coccidiosis
cocci.637.jpg,Coccidiosis
salmo.429.jpg,Salmonella
ncd.78.jpg,New Castle Disease
pcrsalmo.249.jpg,Salmonella
healthy.624.jpg,Healthy
cocci.828.jpg,Coccidiosis
pcrsalmo.176.jpg,Salmonella
salmo.1850.jpg,Salmonella
pcrsalmo.122.jpg,Salmonella
healthy.1173.jpg,Healthy
healthy.1149.jpg,Healthy
salmo.804.jpg,Salmonella
salmo.56.jpg,Salmonella
salmo.1459.jpg,Salmonella
healthy.2012.jpg,Healthy
salmo.263.jpg,Salmonella
salmo.1503.jpg,Salmonella
healthy.1989.jpg,Healthy
healthy.95.jpg,Healthy
salmo.1893.jpg,Salmonella
healthy.1256.jpg,Healthy
healthy.1635.jpg,Healthy
salmo.503.jpg,Salmonella
salmo.2136.jpg,Salmonella
cocci.843.jpg,Coccidiosis
cocci.1653.jpg,Coccidiosis
cocci.1020.jpg,Coccidiosis
pcrsalmo.226.jpg,Salmonella
healthy.1511.jpg,Healthy
healthy.997.jpg,Healthy
healthy.311.jpg,Healthy
salmo.1377.jpg,Salmonella
healthy.1543.jpg,Healthy
cocci.1347.jpg,Coccidiosis
cocci.1672.jpg,Coccidiosis
salmo.1229.jpg,Salmonella
cocci.392.jpg,Coccidiosis
cocci.70.jpg,Coccidiosis
salmo.155.jpg,Salmonella
cocci.193.jpg,Coccidiosis
cocci.861.jpg,Coccidiosis
pcrncd.160.jpg,New Castle Disease
salmo.1040.jpg,Salmonella
salmo.787.jpg,Salmonella
cocci.478.jpg,Coccidiosis
healthy.477.jpg,Healthy
healthy.748.jpg,Healthy
pcrcocci.233.jpg,Coccidiosis
healthy.1163.jpg,Healthy
pcrhealthy.99.jpg,Healthy
healthy.841.jpg,Healthy
salmo.1919.jpg,Salmonella
cocci.2044.jpg,Coccidiosis
healthy.971.jpg,Healthy
healthy.77.jpg,Healthy
pcrsalmo.73.jpg,Salmonella
salmo.1578.jpg,Salmonella
salmo.753.jpg,Salmonella
healthy.1439.jpg,Healthy
cocci.1490.jpg,Coccidiosis
healthy.124.jpg,Healthy
salmo.1998.jpg,Salmonella
cocci.991.jpg,Coccidiosis
pcrhealthy.261.jpg,Healthy
healthy.977.jpg,Healthy
pcrhealthy.157.jpg,Healthy
salmo.140.jpg,Salmonella
salmo.1292.jpg,Salmonella
cocci.135.jpg,Coccidiosis
salmo.2151.jpg,Salmonella
cocci.249.jpg,Coccidiosis
pcrsalmo.163.jpg,Salmonella
pcrcocci.327.jpg,Coccidiosis
healthy.1776.jpg,Healthy
healthy.1483.jpg,Healthy
pcrsalmo.171.jpg,Salmonella
cocci.358.jpg,Coccidiosis
cocci.1103.jpg,Coccidiosis
healthy.623.jpg,Healthy
healthy.785.jpg,Healthy
salmo.2137.jpg,Salmonella
salmo.1392.jpg,Salmonella
cocci.285.jpg,Coccidiosis
cocci.1922.jpg,Coccidiosis
cocci.1332.jpg,Coccidiosis
salmo.1124.jpg,Salmonella
cocci.918.jpg,Coccidiosis
cocci.634.jpg,Coccidiosis
healthy.1925.jpg,Healthy
ncd.345.jpg,New Castle Disease
salmo.1522.jpg,Salmonella
salmo.261.jpg,Salmonella
pcrhealthy.142.jpg,Healthy
healthy.1814.jpg,Healthy
